Marca,Coleção,Segmento,Ano/série/Módulo,Volume,Componente,Código,Nome,Categoria,Ativo no bigodão?,Avaliações,Coluna1,Link,Tipologia,Escala de qualidade,Nota,SAMR,Sugestões de melhorias ou observações sobre a exclusão,Reutilizado?,Onde?,Reaproveitado em algum material em 2025/2026?,
SAE,2024,AF,6,L1,MAT,EF22_6_MAT_L1_U1_01_OD1,Sistemas de numeração,-,NÃO,"4,255",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_MAT_L1_U1_01_OD1,Vídeo,Reprovado,N/A,N/A,Recurso obsoleto.,,,,
SAE,2024,AI,1,L4,ING,EF22_1_ING_L4_U7_01_OD2,"MY, HIS, HER",-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L4_U7_01_OD2,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,-,-,-,-,-,EI22_3A_L4_LA_01_OD1,Ovos no ninho,-,SIM,"2,729",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI22_3A_L4_LA_01_OD1,-,-,-,-,-,-,-,,
SAE,2024,AI,3,L2,POR,EF22_3_POR_L2_U5_01_OD1,Relato de observação,-,NÃO,"4,652",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_POR_L2_U5_01_OD1,-,Básico,5,Ampliação,-,,,,
SAE,2024,AI,5,L3,MAT,EF21_5_MAT_L3_U6_04_OD2,Divisão de Frações,-,SIM,"3,939",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_5_MAT_L3_U6_04_OD2,-,,,,,,,,
SAE,2024,AI,5,L1,ART,EF22_5_ART_L1_U1_01_OD1,O FAMOSO PARQUE GUELL,-,SIM,"3,489",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ART_L1_U1_01_OD1,Vídeo,,,,,,,,
SAE,2024,AI,3,L3,CIE,EF21_3_CIE_L3_U3_01_OD1,Animais invertebrados,-,SIM,"3,112",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_3_CIE_L3_U3_01_OD1,-,Adequado,6,Ampliação,Incluir mais fases.,,,,
SAE,2024,AI,1,L4,ING,EF22_1_ING_L4_U7_02_OD1,DAILY ACTIVITIES,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L4_U7_02_OD1,-,Básico,5,Ampliação,-,,,,
SAE,2024,AI,5,L4,ING,EF22_5_ING_L4_U4_02_OD1,DIRECTIONS,-,SIM,"4,091",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ING_L4_U4_02_OD1,-,,,,,,,,
SAE,2024,AI,3,L1,ESP,EF22_3_ESP_L1_U1_01_OD1,"¡Hola, mucho gusto!",-,NÃO,"3,727",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_ESP_L1_U1_01_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,2024,AF,7,L4,ING,EF22_7_ING_L4_U8_02_OD2,Subject/object questions,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ING_L4_U8_02_OD2,-,,,,,,,,
SAE,2024,AF,7,L4,FIL,EF22_7_FIL_L4_U4_03_OD1,A beleza,-,NÃO,3,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_FIL_L4_U4_03_OD1,-,,,,,,,,
SAE,-,-,-,-,-,EF21_3_POR_L2_A_07_OD1,IDIOMS AND PROVERBS,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_3_POR_L2_A_07_OD1,-,-,-,-,-,-,-,,
SAE,2024,AI,2,L2,ING,EF22_2_ING_L2_U6_01_OD1,City places,-,NÃO,"4,162",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_ING_L2_U6_01_OD1,-,Básico,4,Substituição,-,,,,
SAE,2024,AF,8,L4,POR,EF22_8_POR_L4_U8_01_OD1,Vlogs,-,SIM,"2,333",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_8_POR_L4_U8_01_OD1,-,,,,,,,,
SAE,2024,AF,9,L3,ESP,EF21_9_ESP_L3_U1_03_OD1,LOS HETEROGENÉRICOS,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_9_ESP_L3_U1_03_OD1,-,,,,,,,,
SAE,2024,AI,1,L1,POR,EF22_1_POR_L1_U2_01_OD1,QUIZ DE TABULEIRO SOBRE SINALIZAÇÃO,-,NÃO,"4,273",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_POR_L1_U2_01_OD1,Quiz,Adequado,7,Ampliação,"Todas as placas devem estar em português. Verificar na planilha dos semáforos os vários erros de usabilidade apontados pelos alunos (no meu teste não apareceu nenhum erro). Substituir a opção de ""PROIBIDO FUMAR"" por alguma outra placa de maior conexão com a idade dos alunos.",,,,
SAE,-,-,-,-,-,EF22_6_ING_L3_U6_01_0D2_OD2,OBSERVE THE MAP,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_ING_L3_U6_01_0D2_OD2,-,-,-,-,-,-,-,,
SAE,2024,AF,9,L1,BIO,EF22_9_BIO_L1_U1_01_OD2,Características dos seres vivos,-,SIM,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_BIO_L1_U1_01_OD2,-,,,,,,,,
SAE,-,-,-,-,-,EI22_5A_L3_U5_01_OD4,Como se forma a chuva,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI22_5A_L3_U5_01_OD4,-,-,-,-,-,-,-,,
SAE,-,-,-,-,-,EXT24_3_FIS_L3_B_08_OD1,Termometria e a construção civil.,-,SIM,"4,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EXT24_3_FIS_L3_B_08_OD1,-,-,-,-,-,-,-,,
SAE,2024,AI,5,L2,ART,EF22_5_ART_L2_U2_03_OD2,Sonoplastia e poemas,-,SIM,3,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ART_L2_U2_03_OD2,Vídeo,,,,,,,,
SAE,2024,AF,8,L4,ING,EF22_8_ING_L4_U8_02_OD1,So and too,-,SIM,"4,063",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_8_ING_L4_U8_02_OD1,-,,,,,,,,
SAE,2024,AI,5,L2,HIS,EF22_5_HIS_L2_U2_03_OD1,Quilombos no Brasil,-,SIM,"3,667",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_HIS_L2_U2_03_OD1,Vídeo,,,,,,,,
SAE,2024,AI,1,L2,ESP,EF22_1_ESP_L2_U4_02_OD1,Prendas de vestir,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ESP_L2_U4_02_OD1,-,Reprovado,N/A,N/A,Recurso não funciona,,,,
SAE,2024,AF,6,L1,ING,EF22_6_ING_L1_U1_02_OD1,Where/What + the present of be,-,NÃO,"1,917",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_ING_L1_U1_02_OD1,-,Reprovado,N/A,N/A,Recurso não funciona,,,,
SAE,2024,AI,4,L1,MAT,EF22_4_MAT_L1_U3_02_OD1,Ângulos e giros,-,SIM,"3,75",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_MAT_L1_U3_02_OD1,Game educacional,,,,,,,,
SAE,-,-,-,-,-,EI22_2A_L2_U1_01_OD1,O contorno das folhas,-,SIM,"3,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI22_2A_L2_U1_01_OD1,-,-,-,-,-,-,-,,
SAE,2024,AF,6,L2,POR,EF22_6_POR_L2_U3_01_OD2,Sons ou fonemas,-,NÃO,"4,25",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_POR_L2_U3_01_OD2,-,Básico,5,Ampliação,-,,,,
SAE,2024,AF,7,L1,GEO,EF22_7_GEO_L1_U2_02_OD1,Fluxos Migratórios,-,SIM,"4,2",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_GEO_L1_U2_02_OD1,Quiz,,,,,,,,
SAE,2024,AF,6,L1,ING,EF22_6_ING_L1_U2_02_OD2,IDIOMS WITH NUMBERS,-,NÃO,"3,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_ING_L1_U2_02_OD2,Informativo,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,2024,AF,7,L4,ING,EF22_7_ING_L4_U8_02_OD1,Literary genres and subgenres,-,NÃO,"2,75",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ING_L4_U8_02_OD1,-,,,,,,,,
SAE,2024,AF,6,L4,GEO,EF22_6_GEO_L4_U7_01_OD2,Tipos de agricultura,-,SIM,"2,803",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_GEO_L4_U7_01_OD2,-,Reprovado,N/A,N/A,Recurso não funciona,,,,
SAE,2024,AI,5,L1,MAT,EF22_5_MAT_L1_U3_02_OD3,Poliedros Regulares,-,SIM,"3,8",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_MAT_L1_U3_02_OD3,Quiz,,,,,,,,
SAE,2024,AI,3,L3,ING,EF21_3_ING_L3_U1_01_OD1,Classroom Language,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_3_ING_L3_U1_01_OD1,-,Reprovado,N/A,N/A,"Pouca relevância pedagógica. Recurso pouco atrativo, sem ludicidade.",,,,
SAE,2024,AF,9,L4,FIL,EF22_9_FIL_L4_U4_03_OD1,"Artista, obra de arte e público",-,SIM,"4,25",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_FIL_L4_U4_03_OD1,-,,,,,,,,
SAE,2024,AF,6,L3,CIE,EF21_6_CIE_L3_U3_03_OD1,Quiz das substâncias,-,NÃO,4,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_CIE_L3_U3_03_OD1,-,Básico,5,Ampliação,Questões mais curtas.,,,,
SAE,2024,AI,2,L4,POR,EF22_2_POR_L4_U7_01_OD1,Gênero do substantivo,-,SIM,"4,372",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_POR_L4_U7_01_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AI,4,L2,HIS,EF22_4_HIS_L2_U2_03_OD1,Escravidão,-,SIM,"3,429",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_HIS_L2_U2_03_OD1,Vídeo,,,,,,,,
SAE,2024,AF,7,L3,ESP,EF22_7_ESP_L3_U2_02_OD1,Muy y mucho,-,NÃO,"4,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ESP_L3_U2_02_OD1,-,,,,,,,,
SAE,2024,AF,7,L2,ING,EF22_7_ING_L2_U4_01_OD1,What do you want to be when you grow up?,-,SIM,"4,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ING_L2_U4_01_OD1,-,,,,,,,,
SAE,2024,AI,4,L1,HIS,EF22_4_HIS_L1_U1_01_OD1,A evolução do ser humano: do Homo erectus ao Homo sapiens,-,SIM,"3,676",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_HIS_L1_U1_01_OD1,Informativo,,,,,,,,
SAE,2024,AF,7,L1,POR,EF22_7_POR_L1_U1_02_OD1,CARTA,-,SIM,"4,074",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_POR_L1_U1_02_OD1,Vídeo,,,,,,,,
SAE,2024,AI,5,L4,HIS,EF22_5_HIS_L4_U4_01_OD1,PALÁCIO DA QUINTA DA BOA VISTA,-,SIM,"3,172",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_HIS_L4_U4_01_OD1,-,,,,,,,,
SAE,2024,AI,5,L4,ING,EF22_5_ING_L4_U6_01_OD2,AS...AS / NOT AS... AS,-,SIM,"4,667",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ING_L4_U6_01_OD2,-,,,,,,,,
SAE,2024,AI,1,L2,ING,EF22_1_ING_L2_U4_02_OD2,I LIKE AND I DON’T LIKE,-,NÃO,"3,85",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L2_U4_02_OD2,-,Bom,9,Ampliação,Incluir vinheta de abertura e encerramento,,,,
SAE,2024,AF,7,L4,POR,EF22_7_POR_L4_U7_03_OD2,Figuras de linguagem,-,NÃO,"4,296",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_POR_L4_U7_03_OD2,-,,,,,,,,
SAE,2024,AI,1,L2,ING,EF22_1_ING_L2_U1_01_OD1,BOYS AND GIRLS IN THE FAMILY,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L2_U1_01_OD1,-,Básico,5,Ampliação,"Mudar título do recurso, incluir outras configurações familiares, incluir personagens diversos.",,,,
SAE,2024,AF,7,L1,MAT,EF22_7_MAT_L1_U2_02_OD1,RESULTADOS DAS OPERAÇÕES COM ÂNGULOS,-,SIM,"3,632",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_MAT_L1_U2_02_OD1,Game-educacional,,,,,,,,
SAE,2024,AI,4,L1,ART,EF22_4_ART_L1_U1_03_OD1,Efeito do movimento nos seres humanos,-,SIM,"4,647",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_ART_L1_U1_03_OD1,Informativo,,,,,,,,
SAE,2024,AF,7,L4,POR,EF22_7_POR_L4_U8_02_OD2,Ortografia,-,SIM,"3,429",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_POR_L4_U8_02_OD2,-,,,,,,,,
SAE,2024,AF,9,L3,GEO,EF21_9_GEO_L3_U5_02_OD2,A densidade demográfica europeia,-,SIM,"2,769",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_9_GEO_L3_U5_02_OD2,-,,,,,,,,
SAE,2024,AF,9,L4,QUI,EF22_9_QUI_L4_U4_03_OD2,Leis ponderais,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_QUI_L4_U4_03_OD2,-,,,,,,,,
SAE,2024,AI,5,L3,MAT,EF21_5_MAT_L3_U7_02_OD1,Como resolver expressões numéricas?,-,SIM,"3,679",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_5_MAT_L3_U7_02_OD1,-,,,,,,,,
SAE,2024,AI,4,L4,ART,EF22_4_ART_L4_U4_04_OD2,O musical,-,NÃO,"4,333",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_ART_L4_U4_04_OD2,-,,,,,,,,
SAE,2024,AF,7,L1,ESP,EF22_7_ESP_L1_U3_03_OD1,Establecimientos comerciales,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ESP_L1_U3_03_OD1,-,,,,,,,,
SAE,2024,AF,9,L1,MAT,EF23_9_MAT_L1_U1_02_OD1,Radicais com soluções no conjunto dos reais.,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF23_9_MAT_L1_U1_02_OD1,-,,,,,,,,
SAE,2024,AI,1,L1,MAT,EF22_1_MAT_L1_U1_01_OD1,NÚMEROS ATÉ 10,-,NÃO,"4,622",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_MAT_L1_U1_01_OD1,Jogo da memória,Basico,5,Ampliação,-,,,MAT 11 CAP. 1,
SAE,2024,AF,7,L2,POR,EF22_7_POR_L2_U4_03_OD1,Gênero reportagem,-,SIM,"2,429",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_POR_L2_U4_03_OD1,-,,,,,,,,
SAE,2024,AI,5,L2,ING,EF22_5_ING_L2_U7_02_OD1,Parts of the body,-,NÃO,"4,136",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ING_L2_U7_02_OD1,-,,,,,,,,
SAE,-,-,-,-,-,EI22_4A_L1_U1_01_OD7,ALIMENTOS QUE VÊM DA ZONA RURAL,-,NÃO,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI22_4A_L1_U1_01_OD7,-,-,-,-,-,-,-,,
SAE,2024,AI,1,L3,ING,EF21_1_ING_L3_U6_01_OD1,MY CLOTHES,-,SIM,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_1_ING_L3_U6_01_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,2024,AF,7,L1,ESP,EF22_7_ESP_L1_U3_02_OD1,Las profesiones,-,NÃO,4,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ESP_L1_U3_02_OD1,-,,,,,,,,
SAE,2024,AI,1,L4,ING,EF22_1_ING_L4_U4_02_OD2,I LIKE AND I DON’T LIKE,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L4_U4_02_OD2,-,Bom,9,Ampliação,Incluir vinheta de abertura e encerramento,,,,
SAE,2024,AF,6,L3,MAT,EF21_6_MAT_L3_U9_01_OD1,Tipos de vistas,-,SIM,4,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_MAT_L3_U9_01_OD1,-,Adequado,8,Ampliação,-,,,,
SAE,2024,AI,3,L2,ING,EF22_3_ING_L2_U5_02_OD2,To be + wearing,-,NÃO,"3,667",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_ING_L2_U5_02_OD2,-,Básico,4,Ampliação,Incluir locução nas sentenças em inglês.,,,,
SAE,2024,AF,7,L4,HIS,EF22_7_HIS_L4_U7_02_OD1,EXPLORADORES DA AMÉRICA DO NORTE,-,NÃO,"4,667",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_HIS_L4_U7_02_OD1,-,,,,,,,,
SAE,2024,AF,8,L3,MAT,EF23_8_MAT_L3_U8_02_OD2,Método da adição para resolver um sistema de equações do 1.º grau,-,SIM,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF23_8_MAT_L3_U8_02_OD2,-,,,,,,,,
SAE,2024,AI,2,L3,MAT,EF21_2_MAT_L3_U7_01_OD2,Conhecendo as tabelas,-,SIM,"3,2",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_2_MAT_L3_U7_01_OD2,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,-,-,-,-,-,EI22_4A_L1_U1_01_OD6,CANTIGA DE RODA,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI22_4A_L1_U1_01_OD6,-,-,-,-,-,-,-,,
SAE,2024,AI,3,L2,POR,EF22_3_POR_L2_U3_02_OD2,Caça-palavras de adjetivos,-,NÃO,"2,96",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_POR_L2_U3_02_OD2,-,Reprovado,N/A,N/A,Pouca intencionalidade pedagógica.,,,,
SAE,2024,AI,3,L4,ING,EF22_3_ING_L4_U3_01_OD1,Countries and nationalities,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_ING_L4_U3_01_OD1,-,Básico,5,Ampliação,-,,,,
SAE,2024,AF,7,L2,GEO,EF22_7_GEO_L2_U3_01_OD1,Caminho do problema fundiário no Brasil,-,SIM,"3,818",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_GEO_L2_U3_01_OD1,-,,,,,,,,
SAE,2024,AF,9,L1,MAT,EF22_9_MAT_L1_U3_02_OD1,Problemas envolvendo produto cartesiano,-,SIM,"3,4",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_MAT_L1_U3_02_OD1,Quiz,,,,,,,,
SAE,-,-,-,-,-,EXT24_3_LIT_L3_C_13_OD1,Vanguardas europeias,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EXT24_3_LIT_L3_C_13_OD1,-,-,-,-,-,-,-,,
SAE,2024,AF,9,L1,ING,EF22_9_ING_L1_U2_01_OD2,Penpals,-,SIM,"4,667",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_ING_L1_U2_01_OD2,Vídeo,,,,,,,,
SAE,2024,AI,3,L3,ART,EF21_3_ART_L3_U3_01_OD2,Claro e escuro,-,NÃO,"4,636",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_3_ART_L3_U3_01_OD2,-,Básico,4,Substituição,-,,,,
SAE,2024,AI,3,L4,EDF,EF22_3_EDF_L4_U4_01_OD1,CARACTERÍSTICAS DAS LUTAS,-,NÃO,"4,158",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_EDF_L4_U4_01_OD1,-,Reprovado,N/A,N/A,Atividade confusa e pouco significativa.,,,,
SAE,2024,AF,8,L2,ESP,EF22_8_ESP_L2_U3_02_OD1,Pretérito imperfecto,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_8_ESP_L2_U3_02_OD1,-,,,,,,,,
SAE,2024,AF,7,L3,MAT,EF21_7_MAT_L3_U9_02_OD1,Tipos de gráficos,-,SIM,"4,233",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_7_MAT_L3_U9_02_OD1,-,,,,,,,,
SAE,2024,AF,9,L2,POR,EF22_9_POR_L2_U5_01_OD1,POEMA OU POESIA?,-,NÃO,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_POR_L2_U5_01_OD1,-,,,,,,,,
SAE,2024,AF,6,L4,ESP,EF22_6_ESP_L4_U2_02_OD1,Descripción,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_ESP_L4_U2_02_OD1,-,Bom,7,Modificação,"Melhoria de layout, visual mais atrativo.",,,,
SAE,2024,AF,9,L2,ART,EF22_9_ART_L2_U2_01_OD1,As diferentes Monalisas,-,SIM,"4,833",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_ART_L2_U2_01_OD1,-,,,,,,,,
SAE,2024,AF,7,L4,ESP,EF22_7_ESP_L4_U1_01_OD1,¡A comer!,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ESP_L4_U1_01_OD1,-,,,,,,,,
SAE,2024,AI,2,L3,HIS,EF21_2_HIS_L3_U3_02_OD2,Profissões do passado,-,SIM,"4,462",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_2_HIS_L3_U3_02_OD2,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AF,6,L1,ING,EF22_6_ING_L1_U1_02_OD2,Nationalities,-,NÃO,"2,813",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_ING_L1_U1_02_OD2,-,Reprovado,N/A,N/A,Recurso não funciona,,,,
SAE,2024,AI,3,L1,MAT,EF22_3_MAT_L1_U2_01_OD2,Adição com Reserva,-,SIM,"3,692",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_MAT_L1_U2_01_OD2,Vídeo,Reprovado,N/A,N/A,Recurso obsoleto,,,,
SAE,2024,AF,9,L3,ING,EF21_9_ING_L3_U6_02_OD1,BULLYING,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_9_ING_L3_U6_02_OD1,-,,,,,,,,
SAE,2024,AF,6,L3,ING,EF21_6_ING_L3_U5_01_OD1,ACTIONS,-,NÃO,3,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_ING_L3_U5_01_OD1,-,Adequado,7,Ampliação,Avaliar comentários sobre usabilidade no Bigodão.,,,,
SAE,2024,AF,8,L3,POR,EF21_8_POR_L3_U6_03_OD1,REPORTAGEM,-,SIM,"4,091",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_8_POR_L3_U6_03_OD1,-,,,,,,,,
SAE,2024,AI,4,L3,FIL,EF21_4_FIL_L3_U3_01_OD1,Situações no mundo real e no mundo virtual,-,SIM,"4,7",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_4_FIL_L3_U3_01_OD1,-,,,,,,,,
SAE,2024,AF,8,L3,POR,EF21_8_POR_L3_U5_02_OD2,Objetos diretos e indiretos,-,SIM,"3,2",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_8_POR_L3_U5_02_OD2,-,,,,,,,,
SAE,2024,AF,9,L3,BIO,EF21_9_BIO_L3_U3_02_OD2,OS TIPOS DE SUCESSÃO ECOLÓGICA,-,SIM,"4,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_9_BIO_L3_U3_02_OD2,-,,,,,,,,
SAE,2024,AI,5,L3,ING,EF21_5_ING_L3_U1_02_OD2,HOW MUCH IS THIS TOY?,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_5_ING_L3_U1_02_OD2,-,,,,,,,,
